age,job,education,housing,loan,winter,spring,summer,autumn,contact,anxiety,duration,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,nr_employed,euribor3m,divorced,married,single,subscribed?
31,0,0,True,False,0,1,0,0,telephone,2,159.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
76,0,0,False,False,1,0,0,0,cellular,0,347.0,4.0,True,True,-3.4,92.649,-30.1,5017.5,0.715,0,0,1,True
32,1,3,False,False,0,0,1,0,telephone,4,174.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.959,0,1,0,False
33,2,5,True,False,0,0,1,0,cellular,3,686.0,4.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,0,1,True
59,0,0,True,False,0,0,1,0,cellular,4,94.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,1,0,False
28,0,2,True,False,0,0,1,0,cellular,0,225.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.96,0,1,0,False
33,0,1,True,False,0,1,0,0,cellular,4,474.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.313,0,0,1,False
53,1,3,True,False,0,0,1,0,cellular,3,76.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
41,1,3,False,False,0,1,0,0,cellular,2,377.0,6.0,False,False,-1.8,92.843,-50.0,5099.1,1.778,0,1,0,True
45,0,2,False,False,0,1,0,0,telephone,1,121.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
35,1,4,False,False,0,0,1,0,cellular,3,126.0,4.0,False,False,1.4,93.918,-42.7,5228.1,4.968,0,1,0,False
31,1,3,False,False,0,0,1,0,cellular,0,160.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.96,0,1,0,False
53,2,5,False,False,0,0,1,0,cellular,0,313.0,4.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
35,1,4,True,False,0,1,0,0,cellular,3,141.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.327,0,0,1,False
45,0,1,True,False,0,1,0,0,cellular,3,219.0,1.0,False,False,-1.8,92.893,-40.49749696233296,5099.1,1.327,1,0,0,False
34,0,5,False,False,0,0,1,0,telephone,3,267.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.961,0,0,1,False
42,2,2,False,False,0,1,0,0,telephone,0,406.0,3.0,False,True,-1.8,93.075,-47.1,5099.1,1.405,0,1,0,False
36,1,2,True,True,1,0,0,0,cellular,3,151.0,3.0,False,False,-0.1,93.2,-42.0,5195.8,4.076,0,1,0,False
44,2,3,False,False,0,1,0,0,telephone,2,228.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
50,2,5,True,False,0,0,1,0,cellular,1,73.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.965,1,0,0,False
36,2,5,True,False,0,0,0,1,cellular,4,355.0,1.0,False,False,-3.4,92.379,-29.8,5017.5,0.773,0,1,0,False
27,1,4,False,False,0,0,1,0,cellular,3,102.0,9.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
25,1,5,True,True,0,0,1,0,telephone,0,35.0,6.0,False,False,1.4,94.465,-41.8,5228.1,4.96,0,0,1,False
29,2,5,True,True,0,0,1,0,cellular,1,116.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.966,0,1,0,False
44,2,3,False,False,0,1,0,0,telephone,2,83.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
30,2,3,True,False,0,0,1,0,cellular,2,605.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,0,1,False
37,1,5,True,True,0,0,1,0,cellular,2,585.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.967,0,1,0,False
57,1,2,False,False,0,0,1,0,cellular,1,94.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
32,1,4,True,False,0,0,1,0,cellular,3,255.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,True
54,2,4,False,False,1,0,0,0,cellular,1,1868.0,2.0,True,True,-1.1,94.767,-50.8,4963.6,1.035,0,1,0,True
58,0,2,True,False,0,0,1,0,cellular,0,846.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.97,0,1,0,True
29,2,5,True,False,0,0,1,0,cellular,1,158.0,5.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,0,1,False
60,1,3,False,False,0,0,1,0,cellular,1,73.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.966,0,1,0,False
27,0,5,False,False,0,0,1,0,telephone,2,404.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.864,0,0,1,False
30,0,3,True,False,0,0,1,0,cellular,1,383.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
42,0,0,False,False,0,1,0,0,telephone,2,51.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,1,0,False
48,0,3,False,False,0,0,1,0,telephone,1,87.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.864,0,1,0,False
35,2,5,False,False,0,0,1,0,cellular,0,167.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.97,0,0,1,False
46,0,1,True,True,0,1,0,0,telephone,0,440.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
57,0,0,False,False,0,1,0,0,telephone,1,673.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
30,1,3,False,False,0,0,1,0,telephone,0,151.0,3.0,False,False,1.4,94.465,-41.8,5228.1,4.865,0,1,0,False
28,1,3,True,True,0,1,0,0,cellular,3,48.0,4.0,False,True,-1.8,93.075,-47.1,5099.1,1.41,0,0,1,False
34,1,3,True,False,0,1,0,0,telephone,1,309.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
42,0,0,False,False,0,0,1,0,telephone,3,236.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.958,0,1,0,False
30,2,5,True,False,1,0,0,0,cellular,1,288.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.153,0,0,1,False
27,0,2,True,False,0,0,1,0,cellular,2,111.0,1.0,False,False,-1.7,94.027,-38.3,4991.6,0.9,0,0,1,False
23,2,5,True,False,0,0,1,0,cellular,3,87.0,1.0,False,True,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
43,0,0,True,False,0,1,0,0,telephone,1,193.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
59,2,0,True,True,0,1,0,0,telephone,1,318.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
31,1,5,False,False,0,0,1,0,cellular,0,209.0,1.0,False,True,-1.7,94.027,-38.3,4991.6,0.898,0,0,1,False
43,1,2,False,False,0,1,0,0,telephone,2,173.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,1,0,False
52,1,3,True,False,0,1,0,0,telephone,0,503.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
26,0,3,True,True,0,0,1,0,telephone,3,127.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,0,1,False
24,0,2,True,True,0,1,0,0,telephone,4,101.0,6.0,False,False,1.1,93.994,-36.4,5191.0,4.855,0,1,0,False
35,0,1,False,False,1,0,0,0,cellular,3,370.0,1.0,False,True,-0.1,93.2,-42.0,5195.8,4.076,0,0,1,False
59,1,4,False,False,0,0,1,0,cellular,3,1207.0,4.0,False,True,-1.7,94.055,-39.8,4991.6,0.742,0,1,0,True
28,0,1,False,False,0,1,0,0,telephone,3,262.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.855,0,1,0,False
37,0,2,False,False,0,1,0,0,telephone,2,211.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,0,1,False
46,2,4,False,False,0,1,0,0,cellular,4,609.0,1.0,False,True,-1.8,93.075,-47.1,5099.1,1.405,0,1,0,False
26,1,5,True,False,0,0,1,0,cellular,4,806.0,3.0,True,True,-1.7,94.215,-40.3,4991.6,0.861,0,0,1,True
40,2,5,True,False,0,0,1,0,cellular,3,77.0,6.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,1,0,False
56,0,0,True,False,0,0,1,0,cellular,1,335.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
40,2,5,True,False,0,1,0,0,cellular,1,459.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.344,0,1,0,False
29,2,5,True,True,0,1,0,0,telephone,2,266.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,0,1,False
28,0,2,True,False,0,1,0,0,cellular,3,225.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.266,0,0,1,False
28,0,5,True,False,0,1,0,0,cellular,0,434.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.244,0,0,1,False
33,1,4,False,False,0,1,0,0,telephone,3,191.0,4.0,False,False,1.1,93.994,-36.4,5191.0,4.86,0,1,0,False
56,2,5,True,True,0,0,1,0,telephone,3,82.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.961,0,1,0,False
57,0,2,False,False,0,0,1,0,cellular,1,388.0,4.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,True
24,2,3,True,False,0,0,1,0,telephone,3,15.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.958,0,0,1,False
39,1,5,False,False,0,1,0,0,telephone,2,17.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,1,0,False
25,2,5,False,False,0,0,1,0,telephone,2,188.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.864,0,0,1,False
36,0,2,False,False,0,1,0,0,cellular,2,951.0,3.0,False,True,-1.8,92.893,-46.2,5099.1,1.281,0,1,0,True
48,2,5,True,False,1,0,0,0,cellular,2,288.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.12,0,1,0,False
32,2,5,True,False,0,0,1,0,cellular,3,206.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,0,1,False
48,2,5,True,True,0,0,1,0,cellular,4,154.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
41,2,3,False,False,0,1,0,0,telephone,1,293.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,1,0,0,False
54,0,0,True,False,0,0,1,0,cellular,1,141.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.962,1,0,0,False
29,2,5,True,False,0,1,0,0,cellular,0,215.0,1.0,False,False,-1.8,93.369,-34.8,5008.7,0.639,0,0,1,True
28,0,3,True,False,0,0,1,0,telephone,0,102.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.865,0,0,1,False
30,2,5,False,False,0,1,0,0,telephone,1,178.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
54,2,5,True,False,0,1,0,0,telephone,3,461.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.855,0,1,0,False
33,2,2,False,False,0,1,0,0,telephone,1,82.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
38,0,2,False,False,0,1,0,0,cellular,2,204.0,1.0,True,True,-1.8,92.893,-46.2,5099.1,1.281,0,1,0,False
46,0,1,True,False,0,0,1,0,telephone,1,143.0,8.0,False,False,1.4,94.465,-41.8,5228.1,4.864,1,0,0,False
38,2,5,False,False,0,0,1,0,telephone,4,50.0,3.0,False,False,1.4,94.465,-41.8,5228.1,4.959,1,0,0,False
38,1,3,False,False,0,0,1,0,cellular,3,81.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.968,0,1,0,False
33,0,3,True,False,0,1,0,0,telephone,2,233.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
25,2,5,False,False,0,1,0,0,telephone,4,56.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.864,0,1,0,False
29,2,5,True,False,0,1,0,0,cellular,4,104.0,10.0,False,False,-1.8,92.893,-46.2,5099.1,1.25,0,0,1,False
60,1,4,False,False,0,0,1,0,telephone,1,55.0,15.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
57,1,3,True,False,0,1,0,0,cellular,0,126.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.244,0,1,0,False
36,2,5,False,False,0,0,1,0,cellular,2,142.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,0,1,False
54,2,5,False,False,0,0,1,0,cellular,3,9.0,5.0,False,False,1.4,93.918,-42.7,5228.1,4.968,0,1,0,False
25,1,5,False,False,0,1,0,0,telephone,1,247.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,0,1,False
41,2,5,False,False,0,1,0,0,telephone,2,130.0,4.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
54,2,5,True,False,0,1,0,0,cellular,1,336.0,1.0,False,False,-1.8,93.075,-47.1,5099.1,1.405,0,1,0,False
39,0,1,False,False,0,1,0,0,cellular,2,101.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.281,1,0,0,False
55,2,5,False,False,0,1,0,0,cellular,4,56.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.313,1,0,0,False
40,2,3,False,False,0,1,0,0,telephone,0,160.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
43,0,5,True,False,0,1,0,0,telephone,1,424.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
81,0,0,False,False,0,1,0,0,cellular,0,617.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.354,0,1,0,True
43,1,4,True,False,0,1,0,0,cellular,0,143.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.264,1,0,0,False
34,2,3,True,False,0,0,1,0,cellular,2,238.0,1.0,True,True,-1.7,94.055,-39.8,4991.6,0.704,0,1,0,True
42,1,3,True,False,0,0,1,0,cellular,1,188.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.968,0,1,0,False
30,1,1,False,False,1,0,0,0,cellular,1,154.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.153,0,1,0,False
24,1,2,False,True,0,0,1,0,telephone,0,222.0,2.0,False,False,1.4,94.465,-41.8,5228.1,4.865,0,0,1,False
42,0,2,False,False,0,1,0,0,cellular,1,632.0,5.0,True,True,-1.8,92.893,-46.2,5099.1,1.344,0,1,0,False
51,1,0,False,True,0,1,0,0,telephone,2,91.0,7.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,1,0,False
38,0,3,False,False,0,0,1,0,cellular,0,90.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
45,0,0,True,True,0,0,1,0,cellular,0,187.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
51,2,5,False,False,0,0,1,0,telephone,4,86.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.963,1,0,0,False
44,2,5,False,False,0,1,0,0,telephone,4,165.0,6.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,1,0,False
52,1,2,True,False,1,0,0,0,cellular,4,102.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.021,0,1,0,False
49,2,5,True,False,0,1,0,0,telephone,0,212.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
49,1,4,True,False,0,1,0,0,telephone,1,57.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
32,2,5,False,False,1,0,0,0,cellular,3,73.0,4.0,False,False,-0.1,93.2,-42.0,5195.8,4.076,0,1,0,False
27,1,3,False,False,0,0,1,0,cellular,3,184.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
44,2,3,True,False,0,1,0,0,cellular,1,173.0,8.0,False,True,-1.8,92.893,-46.2,5099.1,1.291,1,0,0,False
33,2,5,False,False,0,1,0,0,cellular,2,6.0,7.0,False,False,-1.8,92.893,-46.2,5099.1,1.281,0,0,1,False
30,1,2,False,False,0,0,1,0,cellular,1,70.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
32,2,5,True,False,0,0,1,0,cellular,3,96.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.958,0,0,1,False
36,0,4,True,True,0,0,1,0,telephone,1,102.0,3.0,False,False,1.4,94.465,-41.8,5228.1,4.961,0,1,0,False
49,0,3,True,False,0,0,1,0,cellular,2,98.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
48,1,0,True,True,0,1,0,0,cellular,3,106.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.266,0,0,1,False
48,1,4,True,False,0,0,1,0,cellular,4,336.0,8.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,True
42,0,0,False,False,0,1,0,0,telephone,2,456.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
28,2,3,True,False,0,1,0,0,cellular,2,293.0,3.0,False,False,-1.8,92.893,-46.2,5099.1,1.334,0,1,0,False
52,2,5,True,True,0,0,1,0,cellular,3,118.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.968,0,1,0,False
23,2,5,True,False,0,0,1,0,cellular,1,314.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,0,1,False
36,0,1,True,False,0,1,0,0,telephone,2,167.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,1,0,False
43,2,5,False,False,0,0,1,0,cellular,1,111.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.966,1,0,0,False
31,1,3,True,False,0,1,0,0,cellular,3,236.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.327,1,0,0,False
49,0,0,True,False,0,0,1,0,cellular,2,155.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
36,0,2,True,False,0,0,1,0,cellular,0,80.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
47,2,0,False,False,0,1,0,0,telephone,4,241.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.855,1,0,0,False
46,2,4,False,False,0,0,1,0,telephone,0,88.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.961,0,1,0,False
54,0,2,True,False,0,0,1,0,cellular,1,439.0,3.0,False,False,1.4,93.444,-36.1,5228.1,4.966,0,1,0,False
35,2,5,False,False,0,1,0,0,cellular,3,322.0,3.0,False,False,-1.8,92.893,-46.2,5099.1,1.27,0,1,0,False
37,2,3,False,False,0,1,0,0,telephone,3,51.0,10.0,False,False,1.1,93.994,-36.4,5191.0,4.86,1,0,0,False
44,0,2,True,False,0,0,1,0,telephone,0,147.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.865,0,1,0,False
30,0,3,False,False,0,1,0,0,cellular,0,417.0,1.0,True,True,-1.8,92.893,-46.2,5099.1,1.354,0,1,0,True
33,2,3,True,False,0,0,1,0,cellular,1,498.0,5.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,0,1,False
43,0,0,False,False,0,1,0,0,cellular,2,117.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.334,0,1,0,False
29,1,5,False,False,0,1,0,0,cellular,0,68.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.244,0,0,1,False
35,2,3,True,True,0,1,0,0,telephone,0,82.0,2.0,False,True,-1.8,92.893,-46.2,5099.1,1.299,1,0,0,False
47,2,3,False,False,0,1,0,0,cellular,2,99.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.27,0,1,0,False
37,2,5,True,False,1,0,0,0,cellular,3,252.0,1.0,False,False,-0.1,93.2,-42.0,5195.8,4.076,0,1,0,False
35,1,5,False,False,0,1,0,0,cellular,0,712.0,1.0,False,False,-1.8,93.075,-47.1,5099.1,1.405,0,0,1,False
37,1,2,True,True,0,0,1,0,cellular,3,171.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
36,1,3,True,False,0,0,1,0,cellular,2,112.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
50,2,2,False,False,0,0,1,0,cellular,3,84.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.968,0,1,0,False
30,2,5,False,False,0,0,1,0,cellular,0,135.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,0,1,False
33,0,2,True,False,0,0,1,0,cellular,1,132.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,1,0,False
37,2,3,False,True,0,0,1,0,cellular,1,223.0,6.0,False,False,1.4,93.918,-42.7,5228.1,4.961,0,0,1,False
45,1,5,False,True,0,1,0,0,cellular,4,133.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.25,1,0,0,False
30,2,5,False,False,1,0,0,0,cellular,4,258.0,2.0,False,True,-0.1,93.2,-42.0,5195.8,4.021,0,0,1,False
51,2,5,False,False,0,1,0,0,cellular,2,345.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.334,1,0,0,False
49,1,2,False,False,0,1,0,0,telephone,0,58.0,10.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,0,1,False
31,1,5,True,False,0,0,1,0,cellular,3,958.0,5.0,False,False,1.4,93.444,-36.1,5228.1,4.962,0,0,1,False
40,2,5,True,False,0,0,1,0,cellular,4,250.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,0,1,False
41,1,4,False,True,0,0,1,0,cellular,3,898.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,1,0,False
58,0,0,True,False,0,1,0,0,cellular,3,185.0,1.0,True,True,-1.8,93.075,-47.1,5099.1,1.365,0,1,0,False
49,0,0,True,False,0,1,0,0,telephone,3,282.0,1.0,False,False,1.1,93.994,-36.4,5191.0,3.621024544349933,0,1,0,False
39,1,4,True,False,0,1,0,0,telephone,4,135.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.855,1,0,0,False
48,1,1,False,True,0,1,0,0,telephone,1,175.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
50,2,0,False,False,0,0,1,0,cellular,3,235.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.958,0,1,0,False
51,0,0,False,False,0,0,1,0,cellular,1,132.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.968,0,1,0,False
36,2,5,False,False,0,1,0,0,telephone,2,117.0,4.0,False,False,1.1,93.994,-36.4,5191.0,4.859,0,0,1,False
35,0,1,True,False,1,0,0,0,cellular,1,372.0,2.0,False,False,-0.1,93.2,-42.0,5195.8,4.153,0,1,0,False
44,2,3,False,False,0,0,1,0,cellular,0,126.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.965,0,1,0,False
43,0,0,False,True,0,1,0,0,cellular,2,69.0,1.0,False,True,-1.8,92.893,-46.2,5099.1,1.281,0,1,0,False
30,1,5,False,False,0,0,1,0,cellular,3,183.0,7.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,0,1,False
41,1,0,True,False,0,1,0,0,telephone,1,270.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.856,1,0,0,False
27,2,5,True,False,0,1,0,0,telephone,1,134.0,2.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,0,1,False
45,0,3,True,True,1,0,0,0,cellular,0,449.0,2.0,True,True,-1.1,94.767,-50.8,4963.6,1.05,0,1,0,True
26,2,3,True,False,0,1,0,0,telephone,4,160.0,3.0,False,False,1.1,93.994,-36.4,5191.0,4.864,0,0,1,False
24,0,3,False,False,0,0,1,0,cellular,2,115.0,1.0,False,True,-2.9,92.469,-33.6,5076.2,1.029,0,0,1,False
46,2,5,True,False,1,0,0,0,cellular,3,205.0,6.0,False,False,-0.1,93.2,-42.0,5195.8,4.076,0,1,0,False
61,0,1,True,True,0,1,0,0,cellular,4,403.0,1.0,True,True,-1.8,93.876,-40.0,5008.7,0.695,0,1,0,True
50,2,2,False,False,0,1,0,0,telephone,4,145.0,4.0,False,False,1.1,93.994,-36.4,5191.0,4.857,1,0,0,False
49,1,4,True,False,0,1,0,0,telephone,1,82.0,9.0,False,False,1.1,93.994,-36.4,5191.0,4.856,0,1,0,False
55,2,0,True,False,0,1,0,0,cellular,4,548.0,1.0,False,True,-1.8,93.075,-47.1,5099.1,1.405,0,1,0,False
54,0,0,True,False,0,0,1,0,cellular,3,109.0,2.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
40,0,2,True,False,0,0,1,0,cellular,2,207.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.962,1,0,0,False
58,0,0,True,True,0,1,0,0,cellular,2,173.0,1.0,False,False,-1.8,92.893,-46.2,5099.1,1.281,0,1,0,False
58,2,5,False,False,0,0,1,0,telephone,2,175.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.963,0,1,0,False
36,2,5,True,False,0,0,1,0,cellular,3,379.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.963,0,0,1,False
30,2,5,True,False,0,0,1,0,cellular,2,105.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,0,1,False
45,2,5,True,False,0,0,1,0,cellular,3,544.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.958,0,0,1,False
40,2,5,True,False,1,0,0,0,cellular,4,401.0,1.0,False,True,-0.1,93.2,-42.0,5195.8,4.021,0,1,0,False
42,1,5,False,False,0,0,1,0,cellular,0,84.0,2.0,False,False,1.4,93.918,-42.7,,4.962,0,1,0,False
24,0,3,False,False,0,0,1,0,cellular,1,86.0,1.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,0,1,False
49,2,5,False,False,0,0,1,0,cellular,0,549.0,3.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,1,0,False
55,0,0,True,False,0,0,0,1,telephone,1,6.0,1.0,False,False,-1.1,94.199,-37.5,4963.6,0.879,0,1,0,False
49,2,3,True,False,0,0,1,0,cellular,4,183.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.966,0,1,0,False
48,0,0,False,True,0,0,1,0,telephone,1,291.0,1.0,False,False,1.4,94.465,-41.8,5228.1,4.864,0,1,0,False
49,2,3,False,False,0,0,1,0,cellular,4,151.0,1.0,False,False,1.4,93.444,-36.1,5228.1,4.966,0,1,0,False
40,0,3,True,False,0,1,0,0,telephone,0,98.0,1.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,1,0,False
35,1,3,False,False,0,1,0,0,cellular,4,301.0,2.0,False,False,-1.8,92.893,-46.2,5099.1,1.313,0,1,0,False
32,2,4,True,False,0,1,0,0,telephone,0,16.0,11.0,False,False,1.1,93.994,-36.4,5191.0,4.857,0,0,1,False
67,0,4,True,False,1,0,0,0,cellular,0,655.0,2.0,True,True,-1.1,94.767,-50.8,4963.6,1.039,1,0,0,True
41,1,5,True,True,0,1,0,0,cellular,4,170.0,4.0,False,False,-1.8,92.893,-46.2,5099.1,1.313,0,1,0,False
73,0,5,True,False,0,1,0,0,cellular,4,179.0,1.0,False,False,-1.8,92.843,-50.0,5099.1,1.531,0,1,0,True
32,2,0,False,False,0,1,0,0,telephone,0,73.0,7.0,False,False,1.1,93.994,-36.4,5191.0,4.858,0,0,1,False
33,2,5,True,False,0,0,1,0,cellular,2,113.0,3.0,False,False,1.4,93.444,-36.1,5228.1,4.964,0,1,0,False
36,1,4,True,False,0,1,0,0,telephone,2,86.0,4.0,False,False,-1.8,92.893,-46.2,5099.1,1.27,0,1,0,False
40,1,4,True,False,1,0,0,0,cellular,3,180.0,1.0,False,True,-0.1,93.2,-42.0,5195.8,4.076,0,1,0,False
25,0,2,True,True,0,0,1,0,cellular,3,212.0,2.0,False,False,1.4,93.918,-42.7,5228.1,4.962,0,0,1,False
